user_id,event,timestamp,device,session_id
user_0048,product_view,2024-01-03 07:23:35,Web_Desktop,user_0048_s1
user_0048,add_to_cart,2024-01-03 12:32:27,Mobile_App,user_0048_s2
user_0048,checkout_click,2024-01-03 12:40:57,Web_Desktop,user_0048_s2
user_0048,purchase,2024-01-03 12:42:19,Web_Desktop,user_0048_s2
user_0049,home,2024-01-02 17:56:24,Web_Desktop,user_0049_s1
user_0049,product_view,2024-01-02 18:02:05,Web_Desktop,user_0049_s1
user_0050,home,2024-01-02 16:15:03,Tablet,user_0050_s1
user_0050,product_view,2024-01-02 16:22:52,Tablet,user_0050_s1
user_0050,add_to_cart,2024-01-02 16:24:23,Tablet,user_0050_s1
user_0050,checkout_click,2024-01-02 16:28:25,Tablet,user_0050_s1
user_0051,home,2024-01-01 19:18:31,Mobile_App,user_0051_s1
user_0051,product_view,2024-01-01 19:22:58,Mobile_App,user_0051_s1
user_0051,add_to_cart,2024-01-01 19:28:17,Mobile_App,user_0051_s1
user_0051,checkout_click,2024-01-01 19:32:46,Mobile_App,user_0051_s1
user_0051,purchase,2024-01-01 19:36:38,Mobile_App,user_0051_s1
user_0052,home,2024-01-03 15:08:43,Tablet,user_0052_s1
user_0053,home,2024-01-03 00:43:41,Tablet,user_0053_s1
user_0053,product_view,2024-01-03 00:48:49,Tablet,user_0053_s1
user_0053,add_to_cart,2024-01-03 00:57:44,Tablet,user_0053_s1
user_0053,checkout_click,2024-01-03 01:05:36,Tablet,user_0053_s1
user_0053,purchase,2024-01-03 01:06:32,Tablet,user_0053_s1
user_0054,home,2024-01-01 20:19:05,Tablet,user_0054_s1
user_0054,product_view,2024-01-01 20:22:34,Tablet,user_0054_s1
user_0054,add_to_cart,2024-01-01 20:30:36,Tablet,user_0054_s1
user_0055,home,2024-01-03 16:42:17,Web_Desktop,user_0055_s1
user_0055,product_view,2024-01-03 16:48:24,Web_Desktop,user_0055_s1
user_0055,add_to_cart,2024-01-03 16:57:21,Web_Desktop,user_0055_s1
user_0055,checkout_click,2024-01-03 17:07:14,Web_Desktop,user_0055_s1
user_0055,checkout_click,2024-01-03 17:07:15,Web_Desktop,user_0055_s1
user_0055,checkout_click,2024-01-03 17:07:17,Web_Desktop,user_0055_s1
user_0056,home,2024-01-01 23:56:33,Web_Desktop,user_0056_s1
user_0057,home,2024-01-04 03:32:52,Tablet,user_0057_s1
user_0058,home,2024-01-02 21:32:35,Tablet,user_0058_s1
user_0058,product_view,2024-01-02 21:38:23,Tablet,user_0058_s1
user_0058,add_to_cart,2024-01-02 21:48:18,Tablet,user_0058_s1
user_0059,home,2024-01-01 23:38:11,Mobile_App,user_0059_s1
user_0059,product_view,2024-01-01 23:45:46,Mobile_App,user_0059_s1
user_0059,add_to_cart,2024-01-01 23:54:19,Mobile_App,user_0059_s1
user_0059,checkout_click,2024-01-02 00:01:21,Mobile_App,user_0059_s1
user_0059,checkout_click,2024-01-02 00:01:22,Mobile_App,user_0059_s1
user_0059,checkout_click,2024-01-02 00:01:23,Mobile_App,user_0059_s1
user_0060,home,2024-01-03 14:29:51,Tablet,user_0060_s1
user_0060,product_view,2024-01-03 14:37:58,Tablet,user_0060_s1
user_0060,add_to_cart,2024-01-03 14:44:21,Tablet,user_0060_s1
user_0060,checkout_click,2024-01-03 14:51:17,Tablet,user_0060_s1
user_0060,purchase,2024-01-03 14:55:00,Tablet,user_0060_s1
user_0061,home,2024-01-02 15:43:00,Web_Desktop,user_0061_s1
user_0061,product_view,2024-01-02 15:46:05,Web_Desktop,user_0061_s1
user_0061,add_to_cart,2024-01-02 15:47:12,Web_Desktop,user_0061_s1
user_0061,home,2024-01-02 15:48:37,Web_Desktop,user_0061_s1
user_0061,product_view,2024-01-02 15:49:29,Web_Desktop,user_0061_s1
user_0061,add_to_cart,2024-01-02 15:49:51,Web_Desktop,user_0061_s1
user_0061,checkout_click,2024-01-02 15:57:51,Web_Desktop,user_0061_s1
user_0061,checkout_click,2024-01-02 15:57:53,Web_Desktop,user_0061_s1
user_0061,checkout_click,2024-01-02 15:57:54,Web_Desktop,user_0061_s1
user_0061,purchase,2024-01-02 16:05:23,Web_Desktop,user_0061_s1
user_0062,home,2024-01-02 04:05:52,Web_Desktop,user_0062_s1
user_0062,product_view,2024-01-02 04:15:28,Web_Desktop,user_0062_s1
user_0062,add_to_cart,2024-01-02 04:21:22,Web_Desktop,user_0062_s1
user_0062,checkout_click,2024-01-02 04:30:11,Web_Desktop,user_0062_s1
user_0063,home,2024-01-01 17:22:54,Tablet,user_0063_s1
user_0063,product_view,2024-01-01 17:25:06,Tablet,user_0063_s1
user_0063,add_to_cart,2024-01-01 17:30:42,Tablet,user_0063_s1
user_0064,home,2024-01-01 16:21:34,Web_Desktop,user_0064_s1
user_0064,product_view,2024-01-01 16:23:24,Web_Desktop,user_0064_s1
user_0064,add_to_cart,2024-01-01 16:30:25,Web_Desktop,user_0064_s1
user_0066,home,2024-01-03 21:02:36,Web_Desktop,user_0066_s1
user_0066,product_view,2024-01-03 21:10:20,Web_Desktop,user_0066_s1
user_0066,add_to_cart,2024-01-03 21:18:37,Web_Desktop,user_0066_s1
user_0067,home,2024-01-03 10:59:32,Web_Desktop,user_0067_s1
user_0068,home,2024-01-03 11:22:23,Mobile_App,user_0068_s1
user_0068,product_view,2024-01-03 11:26:48,Mobile_App,user_0068_s1
user_0068,add_to_cart,2024-01-03 11:33:18,Mobile_App,user_0068_s1
user_0069,home,2024-01-02 17:44:10,Tablet,user_0069_s1
user_0069,product_view,2024-01-02 17:52:11,Tablet,user_0069_s1
user_0070,home,2024-01-03 07:49:55,Mobile_App,user_0070_s1
user_0071,home,2024-01-04 07:04:43,Web_Desktop,user_0071_s1
user_0071,product_view,2024-01-04 07:10:15,Web_Desktop,user_0071_s1
user_0071,add_to_cart,2024-01-04 07:16:31,Web_Desktop,user_0071_s1
user_0071,checkout_click,2024-01-04 07:18:18,Web_Desktop,user_0071_s1
user_0071,checkout_click,2024-01-04 07:18:19,Web_Desktop,user_0071_s1
user_0071,checkout_click,2024-01-04 07:18:21,Web_Desktop,user_0071_s1
user_0071,purchase,2024-01-04 07:28:21,Web_Desktop,user_0071_s1
user_0072,home,2024-01-03 07:09:58,Web_Desktop,user_0072_s1
user_0072,product_view,2024-01-03 07:16:48,Web_Desktop,user_0072_s1
user_0073,home,2024-01-02 14:31:34,Mobile_App,user_0073_s1
user_0073,product_view,2024-01-02 14:39:59,Mobile_App,user_0073_s1
user_0073,add_to_cart,2024-01-02 14:45:38,Mobile_App,user_0073_s1
user_0074,home,2024-01-01 14:04:48,Web_Desktop,user_0074_s1
user_0074,product_view,2024-01-01 14:11:37,Web_Desktop,user_0074_s1
user_0074,add_to_cart,2024-01-01 14:21:20,Web_Desktop,user_0074_s1
user_0074,checkout_click,2024-01-01 14:24:28,Web_Desktop,user_0074_s1
user_0074,purchase,2024-01-01 14:33:19,Web_Desktop,user_0074_s1
user_0075,home,2024-01-03 13:23:41,Mobile_App,user_0075_s1
user_0076,home,2024-01-03 08:42:15,Tablet,user_0076_s1
user_0077,home,2024-01-02 12:43:38,Tablet,user_0077_s1
user_0077,product_view,2024-01-02 12:47:38,Tablet,user_0077_s1
user_0078,home,2024-01-04 07:13:32,Tablet,user_0078_s1
user_0078,product_view,2024-01-04 07:16:30,Tablet,user_0078_s1
user_0078,add_to_cart,2024-01-04 07:26:13,Tablet,user_0078_s1
user_0080,home,2024-01-02 18:09:40,Mobile_App,user_0080_s1
user_0080,product_view,2024-01-02 18:12:01,Mobile_App,user_0080_s1
user_0080,add_to_cart,2024-01-02 18:16:17,Mobile_App,user_0080_s1
user_0081,home,2024-01-04 03:26:21,Web_Desktop,user_0081_s1
user_0081,product_view,2024-01-04 03:28:41,Web_Desktop,user_0081_s1
user_0081,add_to_cart,2024-01-04 03:36:45,Web_Desktop,user_0081_s1
user_0081,home,2024-01-04 03:37:05,Web_Desktop,user_0081_s1
user_0081,product_view,2024-01-04 03:37:56,Web_Desktop,user_0081_s1
user_0081,add_to_cart,2024-01-04 03:39:23,Web_Desktop,user_0081_s1
user_0082,home,2024-01-02 01:22:31,Tablet,user_0082_s1
user_0082,product_view,2024-01-02 01:30:21,Tablet,user_0082_s1
user_0083,home,2024-01-02 00:01:33,Tablet,user_0083_s1
user_0083,product_view,2024-01-02 00:09:47,Tablet,user_0083_s1
user_0083,add_to_cart,2024-01-02 00:11:54,Tablet,user_0083_s1
user_0084,home,2024-01-02 17:25:05,Mobile_App,user_0084_s1
user_0084,product_view,2024-01-02 17:31:56,Mobile_App,user_0084_s1
user_0084,add_to_cart,2024-01-02 17:41:55,Mobile_App,user_0084_s1
user_0084,home,2024-01-02 17:43:16,Mobile_App,user_0084_s1
user_0084,product_view,2024-01-02 17:44:37,Mobile_App,user_0084_s1
user_0084,add_to_cart,2024-01-02 17:45:29,Mobile_App,user_0084_s1
user_0084,checkout_click,2024-01-02 17:52:59,Mobile_App,user_0084_s1
user_0084,purchase,2024-01-02 18:00:42,Mobile_App,user_0084_s1
user_0085,home,2024-01-01 15:26:43,Tablet,user_0085_s1
user_0085,product_view,2024-01-01 15:29:03,Tablet,user_0085_s1
user_0085,add_to_cart,2024-01-01 15:39:02,Tablet,user_0085_s1
user_0085,checkout_click,2024-01-01 15:43:23,Tablet,user_0085_s1
user_0085,purchase,2024-01-01 15:53:23,Tablet,user_0085_s1
user_0086,purchase,2024-01-01 12:43:09,Tablet,user_0086_orphan
user_0087,home,2024-01-03 01:05:20,Web_Desktop,user_0087_s1
user_0088,home,2024-01-01 12:11:48,Tablet,user_0088_s1
user_0088,product_view,2024-01-01 12:17:50,Tablet,user_0088_s1
user_0088,add_to_cart,2024-01-01 12:19:46,Tablet,user_0088_s1
user_0089,home,2024-01-01 15:48:09,Mobile_App,user_0089_s1
user_0089,product_view,2024-01-01 15:57:23,Mobile_App,user_0089_s1
user_0090,home,2024-01-03 16:11:15,Web_Desktop,user_0090_s1
user_0090,product_view,2024-01-03 16:12:41,Web_Desktop,user_0090_s1
user_0092,home,2024-01-03 16:17:32,Mobile_App,user_0092_s1
user_0093,home,2024-01-01 14:34:24,Mobile_App,user_0093_s1
user_0093,product_view,2024-01-01 14:42:01,Mobile_App,user_0093_s1
user_0093,add_to_cart,2024-01-01 14:49:25,Mobile_App,user_0093_s1
user_0093,home,2024-01-01 14:50:16,Mobile_App,user_0093_s1
user_0093,product_view,2024-01-01 14:50:47,Mobile_App,user_0093_s1
user_0093,add_to_cart,2024-01-01 14:52:39,Mobile_App,user_0093_s1
user_0093,checkout_click,2024-01-01 15:01:00,Mobile_App,user_0093_s1
user_0093,purchase,2024-01-01 15:03:00,Mobile_App,user_0093_s1
user_0094,home,2024-01-03 16:59:47,Mobile_App,user_0094_s1
user_0094,product_view,2024-01-03 17:04:03,Mobile_App,user_0094_s1
user_0094,add_to_cart,2024-01-03 17:07:25,Mobile_App,user_0094_s1
user_0094,home,2024-01-03 17:08:56,Mobile_App,user_0094_s1
user_0094,product_view,2024-01-03 17:09:20,Mobile_App,user_0094_s1
user_0094,add_to_cart,2024-01-03 17:10:37,Mobile_App,user_0094_s1
user_0094,checkout_click,2024-01-03 17:17:04,Mobile_App,user_0094_s1
user_0094,purchase,2024-01-03 17:20:05,Mobile_App,user_0094_s1
user_0095,home,2024-01-02 15:07:47,Mobile_App,user_0095_s1
user_0095,product_view,2024-01-02 15:16:42,Mobile_App,user_0095_s1
user_0095,add_to_cart,2024-01-02 15:24:51,Mobile_App,user_0095_s1
user_0095,checkout_click,2024-01-02 15:30:51,Mobile_App,user_0095_s1
user_0095,purchase,2024-01-02 15:33:55,Mobile_App,user_0095_s1
user_0096,home,2024-01-03 17:10:30,Web_Desktop,user_0096_s1
user_0096,product_view,2024-01-03 17:16:17,Web_Desktop,user_0096_s1
user_0096,add_to_cart,2024-01-03 17:17:25,Web_Desktop,user_0096_s1
user_0096,home,2024-01-03 17:19:21,Web_Desktop,user_0096_s1
user_0096,product_view,2024-01-03 17:20:07,Web_Desktop,user_0096_s1
user_0096,add_to_cart,2024-01-03 17:20:26,Web_Desktop,user_0096_s1
user_0096,checkout_click,2024-01-03 17:22:28,Web_Desktop,user_0096_s1
user_0096,purchase,2024-01-03 17:30:51,Web_Desktop,user_0096_s1
user_0097,home,2024-01-04 07:53:42,Tablet,user_0097_s1
user_0097,product_view,2024-01-04 08:02:19,Tablet,user_0097_s1
user_0097,add_to_cart,2024-01-04 08:03:52,Tablet,user_0097_s1
user_0097,checkout_click,2024-01-04 08:10:13,Tablet,user_0097_s1
user_0098,home,2024-01-02 07:08:42,Mobile_App,user_0098_s1
user_0098,product_view,2024-01-02 07:14:01,Mobile_App,user_0098_s1
user_0098,add_to_cart,2024-01-02 07:20:17,Mobile_App,user_0098_s1
user_0099,home,2024-01-03 03:07:03,Web_Desktop,user_0099_s1
user_0099,product_view,2024-01-03 03:09:57,Web_Desktop,user_0099_s1
user_0099,add_to_cart,2024-01-03 03:15:44,Web_Desktop,user_0099_s1
user_0099,checkout_click,2024-01-03 09:22:55,Mobile_App,user_0099_s2
user_0099,purchase,2024-01-03 09:28:42,Web_Desktop,user_0099_s2
user_0100,home,2024-01-04 08:33:29,Tablet,user_0100_s1
user_0101,home,2024-01-03 15:40:47,Web_Desktop,user_0101_s1
user_0101,product_view,2024-01-03 15:43:37,Web_Desktop,user_0101_s1
user_0102,home,2024-01-02 22:56:44,Mobile_App,user_0102_s1
user_0102,product_view,2024-01-02 22:59:51,Mobile_App,user_0102_s1
user_0103,home,2024-01-02 06:54:04,Web_Desktop,user_0103_s1
user_0103,product_view,2024-01-02 07:02:13,Web_Desktop,user_0103_s1
user_0104,home,2024-01-02 15:27:01,Web_Desktop,user_0104_s1
user_0104,product_view,2024-01-02 15:32:19,Web_Desktop,user_0104_s1
user_0104,add_to_cart,2024-01-02 15:41:23,Web_Desktop,user_0104_s1
user_0104,checkout_click,2024-01-02 15:45:17,Web_Desktop,user_0104_s1
user_0105,home,2024-01-02 17:12:18,Tablet,user_0105_s1
user_0105,product_view,2024-01-02 17:17:39,Tablet,user_0105_s1
user_0106,home,2024-01-02 05:21:17,Web_Desktop,user_0106_s1
user_0106,product_view,2024-01-02 05:27:44,Web_Desktop,user_0106_s1
user_0106,add_to_cart,2024-01-02 05:35:18,Web_Desktop,user_0106_s1
user_0106,home,2024-01-02 05:36:32,Web_Desktop,user_0106_s1
user_0106,product_view,2024-01-02 05:37:29,Web_Desktop,user_0106_s1
user_0106,add_to_cart,2024-01-02 05:38:09,Web_Desktop,user_0106_s1
user_0106,checkout_click,2024-01-02 05:40:02,Web_Desktop,user_0106_s1
user_0107,home,2024-01-01 22:01:33,Tablet,user_0107_s1
user_0107,product_view,2024-01-01 22:04:25,Tablet,user_0107_s1
user_0107,add_to_cart,2024-01-01 22:12:55,Tablet,user_0107_s1
user_0108,home,2024-01-01 19:10:30,Web_Desktop,user_0108_s1
user_0108,product_view,2024-01-01 19:15:55,Web_Desktop,user_0108_s1
user_0109,home,2024-01-02 00:12:01,Mobile_App,user_0109_s1
